review_id,sentence_idx,sentence,product_name,rating,pred_label_review,pred_label,pred_label_string,is_negative,prob_negative,prob_weak_negative,prob_weak_positive,prob_positive
770511123,4,와우멤버십 사용중이라 그런지 새벽에 배송된건 좋았지만 너무 속상한 마음에 후기 남깁니다,iphone_17,1,0,2,weak_positive,False,0.3148189,0.14698878,0.39658985,0.14160252
864032593,0,아이폰 17 정말 실망입니다,iphone_17,1,0,1,weak_negative,True,0.24265459,0.5428324,0.15402338,0.060489673
864032593,1,아이폰 11 쓰다가 정말 오랜만에 17 구매했어요.,iphone_17,1,0,3,positive,False,0.0058345115,0.014227286,0.13569291,0.8442454
864032593,2,"1,2년도 아니고 11에서 17이면 정말 갭이 크죠",iphone_17,1,0,0,negative,True,0.42505163,0.36989704,0.18101111,0.024040202
864032593,3,그래서 크게 뭔가 다른게 있겠지,iphone_17,1,0,1,weak_negative,True,0.220692,0.5126895,0.22201023,0.044608314
864032593,4,"나도 변한게 없내요


1. 디자인
언제까지 이 디자인 고집할건지 배짱 장사 지겹습니다
17프로 디자인은 도저히 아닌거 같아서 17 샀는데
디자인 혁신은 더이상 애플에게 기대하긴 어렵습니다",iphone_17,1,0,0,negative,True,0.42654043,0.3295206,0.16009772,0.08384127
864032593,5,"2. 성능
빨라지긴 했지만 그게 11에 비해서 놀랍도록
빨라졌냐고 물어보면 그건 전혀 아니에요",iphone_17,1,0,0,negative,True,0.3517794,0.25971425,0.31410885,0.07439754
864032593,6,일반사용자가 체감으로 느꼈을땐 그냥 그래요,iphone_17,1,0,1,weak_negative,True,0.06306641,0.66139656,0.25590608,0.01963097
864032593,7,"3. 배터리
사용량에 따라서 다르지만 하루에 한번 충전하면 됩니다",iphone_17,1,0,2,weak_positive,False,0.12582791,0.17853045,0.56341314,0.13222848
864032593,8,많이 사용한 날은 저녁에 충전 한번 더 해주면서 사용 가능해요,iphone_17,1,0,2,weak_positive,False,0.115549184,0.14049783,0.5642775,0.17967546
864032593,9,새거니까 당연한거라고 생각됩니다,iphone_17,1,0,2,weak_positive,False,0.13838969,0.21719658,0.49002087,0.15439288
864032593,10,"4. 카메라
카메라 빵점 드려요.",iphone_17,1,0,0,negative,True,0.701612,0.20610952,0.077768564,0.014509972
864032593,11,"11도 무난히 쓰고 있었는데 카메라 기능 때문에 바꾼건데
일반 버전이라도 화질이 놀랍도록 더 좋아진건 전혀 못 느껴요",iphone_17,1,0,2,weak_positive,False,0.076595046,0.2567367,0.48233205,0.18433611
864032593,12,처음에 뽑기를 잘 못했나 고장인가 반품할까 몇주를 고민했어요,iphone_17,1,0,0,negative,True,0.41104287,0.3677837,0.20815545,0.013017968
864032593,13,"몇년이 지났는데 아직도 빛전짐
이거 하나 못 잡았는지 정말 놀랍습니다",iphone_17,1,0,2,weak_positive,False,0.21768983,0.13604993,0.35759923,0.288661
864032593,14,"오히려 화질이
좋아져서 그런가 야간에 쓰는 사진은 아에 쓰지도 못하게
사진에 반점 같은게 아주 선명하게 잘 보이고 다 남아요",iphone_17,1,0,3,positive,False,0.081473656,0.083953016,0.3952512,0.4393221
864032593,15,"그럼에도 반품 안하고 그냥 쓰는 이유는 반품 교환하는 시간도
아깝고 카메라 고질병은 어떤걸 받아도 똑같을것 같아서이지",iphone_17,1,0,0,negative,True,0.5633999,0.26466733,0.14654261,0.02539011
864032593,16,"제품이 마음에 드는건 아니에요, 100 넘게 주고 사는데
불량 검수도 소비자가 해야된다는것도 신물나고 이 다음에
휴대폰 구매는 정말 삼성 브랜드로 가야겠단 생각이 굳어져요",iphone_17,1,0,0,negative,True,0.43328634,0.4053488,0.12085174,0.040513124
864032593,17,"아이패드, 애플워치 다른 장비들도 애플이라 휴대폰도 또
애플로 왔는데 다음에 다시 구매하고 싶어지는 뭔가
진짜 대단한 트리거가 없으면 애플은 마지막이 될 것 같습니다",iphone_17,1,0,3,positive,False,0.022302326,0.048867572,0.18674201,0.7420881
769978945,0,제품은 애플 제품이라 문제는 없겠지,iphone_17,1,0,2,weak_positive,False,0.19271971,0.33681393,0.42562127,0.044845082
769978945,1,"진짜 문제는 쿠팡 배송
130만원 짜리 제품
배송 상태좀 보세요",iphone_17,1,0,0,negative,True,0.64493215,0.3162847,0.030629417,0.008153741
769978945,2,"광고만 할게 아니라
제대로 해야지",iphone_17,1,0,0,negative,True,0.71589416,0.16294423,0.10650751,0.014654047
787402789,0,"10월19일주문 10월29일도착 배송예정11/12인데 10월29일도착
2번째 주문인데 이번 포장 테이프까지 해서옴",iphone_17,1,2,2,weak_positive,False,0.05431287,0.039303567,0.50982004,0.39656347
787402789,1,근데 모서리쪽 상처는 또있음,iphone_17,1,2,0,negative,True,0.3892377,0.37007037,0.22978121,0.010910648
787402789,2,근데 포장이 맘에 들어서 넘어감,iphone_17,1,2,1,weak_negative,True,0.05840069,0.50792265,0.4073689,0.026307741
770776129,0,깨지기 쉬운제품을 뾱뾱이도 안해주고 박스에 덜렁 저렇게만 옴..,iphone_17,1,0,1,weak_negative,True,0.26679152,0.6309931,0.08996222,0.012253127
770776129,1,어떤분들은 뾱뾱이 포장 잘되서 왔는데 제껀 왜 이리 온건지..;,iphone_17,1,0,1,weak_negative,True,0.36918786,0.53142744,0.093641706,0.005742976
770776129,2,품절이라 교환도 안되고 반품만 된다고 하네요..,iphone_17,1,0,1,weak_negative,True,0.30135125,0.53932595,0.1415802,0.017742572
770776129,3,10월15일날에 오는건데 갑자기 오늘온다는게 이유가 있었네요..;,iphone_17,1,0,1,weak_negative,True,0.34856543,0.4995085,0.13168061,0.020245522
770776129,4,누가 반품한거 가져와서 파손주의 스티커만 달랑 붙혀서 배송시,iphone_17,1,0,1,weak_negative,True,0.44606373,0.49590048,0.052539073,0.0054967245
874707119,0,같은 집에서 동생이랑 같이 시켰는데 동생은 풍선에 취급주의라고 써져 왔고 제꺼는 뽁뽁이도 없고 박스도 찌그러지고 대충 포장돼서 왔네요,iphone_17,1,0,0,negative,True,0.51894015,0.38095555,0.08951994,0.010584361
874707119,1,"1,2번째는 동생꺼 3,4번째는 제꺼에요",iphone_17,1,0,2,weak_positive,False,0.0636971,0.18478312,0.6172861,0.13423368
874707119,2,첫 주문이고 공홈보다 싸서 주문한건데 다음부터는 전자기기 쿠팡에서 주문할 일 없습니다,iphone_17,1,0,0,negative,True,0.52730083,0.29184708,0.12301711,0.05783499
848774520,0,"랄 낫다 배송이야 바쁘고 물건 많아 그렇다 치는데
와우?",iphone_17,1,0,1,weak_negative,True,0.20282763,0.37877712,0.31513804,0.10325724
848774520,1,핸드폰을 아무런 완충없이 달랑보내?,iphone_17,1,0,0,negative,True,0.78398895,0.16492455,0.043030236,0.00805627
848774520,2,"반품해주니까 저 야랄인가 ㅋㅋㅋㅋ 
왠만하면 쓰겠는데 어떻게 하면 저렇게 박스가 으그러질까!?",iphone_17,1,0,0,negative,True,0.78917044,0.15680173,0.04833397,0.0056939283
833358215,0,단지 그것뿐 불량없이 잘왔습니다.,iphone_17,1,2,2,weak_positive,False,0.03930056,0.15964794,0.56755733,0.23349418
833358215,1,"배터리도 빠방하고 디자인도 사진으로 본것보다 예쁘고
가격도 정가보단 싸게 싸서 좋았습니다.",iphone_17,1,2,3,positive,False,0.00594571,0.0121039,0.1307132,0.85123724
833358215,2,근데 배송이 이 모든 장점을 다 망쳤네요,iphone_17,1,2,1,weak_negative,True,0.23212914,0.5255019,0.21716125,0.025207642
833358215,3,뽁뽁이(완충제)도 안싸여서 오고 무슨 장난감 산거마냥 던져주는거 같아 기분 나쁩니다,iphone_17,1,2,0,negative,True,0.6197272,0.31457663,0.057730336,0.0079658665
833358215,4,몇만원 더 싸게 자급제 사시려는 분들은 참고 하십쇼,iphone_17,1,2,2,weak_positive,False,0.11475754,0.3054672,0.4694829,0.11029241
787010478,0,"쓰레기폰 패닉풀 현상 나타나서 교환 요청
쿠팡측 기사가 와서 새폰 배송하고 또 와서 회수",iphone_17,1,0,0,negative,True,0.843499,0.102559835,0.04657313,0.0073679904
787010478,1,난 새폰을 받은 적도 회수품을 내놓은 적도 없는데 교환 완료 떠있음,iphone_17,1,0,1,weak_negative,True,0.37346315,0.46989262,0.1446597,0.0119844675
787010478,2,"황당
10분 전에 가져갔다고 떠서 다시 가져와달라고 문의 넣으니 기사 연락처는 모르기때문에 불가능하다고 기다리라함",iphone_17,1,0,0,negative,True,0.8145505,0.12577848,0.052507777,0.0071632187
817500901,0,"폰만 보면 별점 5점인데
포장상태를 보면 별점 1점도 아까워요",iphone_17,1,0,1,weak_negative,True,0.41411984,0.45842817,0.11550849,0.0119434465
817500901,1,"하마텨면 분실 될뻔 했을정도로
박스가 파손되어 왔고
안에 폰 포장도 너무 성의 없게 되어 있네요",iphone_17,1,0,0,negative,True,0.49182394,0.4158572,0.08296205,0.009356803
817500901,2,"130만원이나 주고 산 폰을 이렇게 받으니
어이가 없네요",iphone_17,1,0,0,negative,True,0.7050719,0.2180513,0.06560734,0.011269359
770391402,0,알리에서 사도 이렇게 배송은 안 와요,iphone_17,1,0,0,negative,True,0.6535103,0.25103435,0.08665591,0.008799459
770391402,1,"뭔 뽁뽁이 하나 없이 개 허접하고 얇은 조그만 박스에
넣어서 보내는거지ㅋㅋㅋ",iphone_17,1,0,1,weak_negative,True,0.45895445,0.4720304,0.06310116,0.0059139784
770391402,2,"백만원 넘는 전자기기를 이렇게 배송하는 곳은
처음 봄.",iphone_17,1,0,1,weak_negative,True,0.253697,0.4338804,0.25156707,0.060855515
770391402,3,"아이폰12프로 살 때나 아이패드 살 때도
이 정돈 아니었던 것 같은데
심각하네요",iphone_17,1,0,0,negative,True,0.4587259,0.43091464,0.08890526,0.021454107
812780766,0,인터넷도 눈에띄게 딜레이가 자주 생기고 카카오톡 글자 쓰는칸이 간헐적으로 사라져서 안보일때도 있고..,iphone_17,1,0,1,weak_negative,True,0.37270984,0.4923279,0.117106415,0.017855838
812780766,1,"개선이 필요함
그리고, 최악은 어슈어런트코리아 쓰던폰 보상판매는 절대하면안됨, 휴댜",iphone_17,1,0,0,negative,True,0.68130994,0.26160663,0.048683643,0.008399699
812780766,2,폰 가격 책정도 엉망이고 취소 시 반품해줄때 포장도 허술하개 해줘서 폰에 생활기스 추가되어 반품옴,iphone_17,1,0,0,negative,True,0.7641358,0.19631302,0.034036223,0.0055150064
787095686,0,돌덩이 보내는 것도 아니고 130만원 짜리를 포장도 하나도 안 하고 덜렁 박스에 보내는 게 맞는건가요? ㅎㅎㅎㅎ,iphone_17,1,0,0,negative,True,0.8423573,0.11561236,0.036294933,0.0057354397
787095686,1,다신 쿠팡으로 안 시킵니다.,iphone_17,1,0,0,negative,True,0.4552901,0.45302242,0.072148055,0.019539412
787095686,2,초기불량 테스트 한다고 해도 내부까진 모르는건데..,iphone_17,1,0,1,weak_negative,True,0.34749115,0.5239693,0.11967838,0.0088611
856191094,0,배송 최악 최악 최악 입니다.,iphone_17,1,0,1,weak_negative,True,0.33860764,0.52401984,0.11923324,0.018139279
856191094,1,150만원되는 전자기계를 뽁뽁이도 제대로 안된 상태로 배송하는게 소비자 기만 아닙니까?,iphone_17,1,0,0,negative,True,0.82875896,0.12999631,0.034313355,0.0069313915
856191094,2,"파손되어있으면 교환해줄게, 환불해줄게, 그게 무슨 뚱딴지 같은 논리입니까?",iphone_17,1,0,0,negative,True,0.83060956,0.119198814,0.041918345,0.008273275
856191094,3,고객의 시간과 돈이 우스워보일까요?,iphone_17,1,0,0,negative,True,0.46521473,0.30587766,0.18142864,0.04747898
856191094,4,진짜 유통 1등 대기업이면 뭐합니까?,iphone_17,1,0,0,negative,True,0.8175083,0.13045031,0.04245952,0.009581865
856191094,5,"고객 서비스가 이모양인데.
작년부터 계속 언급되던 포장 문제는 개선할 생각이 없나보네요?",iphone_17,1,0,0,negative,True,0.68518543,0.25267294,0.05273229,0.009409351
856191094,6,"소비자불편이 이렇게 높으면, 저 같으면 돈을 더 써서라도 인원을 투입하고 제대로 포장하고 바꾸겠습니다.",iphone_17,1,0,0,negative,True,0.77920216,0.131954,0.07590018,0.012943626
856191094,7,개인 사업자분들도 포장할때 이렇게는 안합니다.,iphone_17,1,0,0,negative,True,0.45207348,0.38075474,0.15264574,0.014526058
856191094,8,소비자 기만 언제까지 계속 하실건가요?,iphone_17,1,0,0,negative,True,0.79814196,0.14071065,0.047084447,0.01406296
817383625,0,쿠팡캐시 쿠팡캐시 11월26일구매했는데 쿠팡캐시 적립안되서 고센에전화하니까 자기들책임아니라고 전화만 10통넘게했다,iphone_17,1,0,0,negative,True,0.8535448,0.09341254,0.044067845,0.008974882
817383625,1,그럼 누구한테전화해야되냐???,iphone_17,1,0,0,negative,True,0.5500186,0.3359706,0.09572198,0.018288702
817383625,2,"준다고하질말던가~~~
12월16일 서로 모른다고 떠넘김~",iphone_17,1,0,0,negative,True,0.5367136,0.3865601,0.06987013,0.006856162
817383625,3,난 누구한테 말해야돠냐!!!!,iphone_17,1,0,0,negative,True,0.43801194,0.412122,0.13250154,0.017364431
817383625,4,"반품하고 다시 사면됨ㅎㅎ 그럼 
개이득~",iphone_17,1,0,2,weak_positive,False,0.045524567,0.21381092,0.5648193,0.17584522
786867311,0,"이따위로옴..진품or가품인지식별해야함,IMEI노출됬나",iphone_17,1,0,0,negative,True,0.7646152,0.1923702,0.03810919,0.0049054516
873278721,0,며칠 사이로 금액이 내려가다니 너무하네요,iphone_17,1,0,0,negative,True,0.7090877,0.20360513,0.07639239,0.010914744
873278721,1,반품하고 다시 구매하고 싶어요,iphone_17,1,0,1,weak_negative,True,0.35124278,0.5229208,0.11067235,0.015164079
816606464,0,배송꼬라지 진찌 개열받네요 ㅋㅋ,iphone_17,1,1,0,negative,True,0.5544234,0.36862707,0.06899693,0.007952601
816606464,1,과자한봉지 시킨것보다 못하게 왔네 ㅋㅋㅋ,iphone_17,1,1,1,weak_negative,True,0.15659454,0.6741102,0.15460885,0.014686407
869481186,0,충전단자쪽에 기스가 있음 귀찮아서 걍 씀,iphone_17,1,1,1,weak_negative,True,0.09522126,0.6694488,0.22295958,0.012370406
791902107,0,캐시백 금액이 작아서 놀랬 ..,iphone_17,1,2,1,weak_negative,True,0.23394117,0.44829172,0.28494886,0.032818325
770463215,0,다른사람은 뾱뾱이 한장이라도 감싸서왔지,iphone_17,1,0,1,weak_negative,True,0.18495226,0.6899142,0.11728716,0.0078463005
791333778,0,셀룰러 이슈 및 블루투스 연결이 자주 끊김,iphone_17,1,1,1,weak_negative,True,0.33182693,0.4810347,0.17494483,0.01219355
805702283,0,카메라 줌 하니깐 이물질 보임 잘 확인하시길,iphone_17,1,0,0,negative,True,0.44420913,0.32183206,0.2098396,0.02411922
791337099,0,배송 최악이긴하다 핸드폰 쿠팡은 핸드폰 담긴 케이스 더럽고 스크래치나있습미다,iphone_17,1,0,0,negative,True,0.6280989,0.30533087,0.05943151,0.007138705
796350117,0,"배송이 레전드네 박스에 휴대폰하나만 덜렁 ㅋㅋㅋㅋㅋ 박스 모서리 다 구겨져있고
완충제하나를 안 처넣는 상식이 신기함",iphone_17,1,1,1,weak_negative,True,0.42119262,0.47344792,0.09585592,0.009503533
807252588,0,뽁뽁이도없이그냥상품을박스안에넣고보냇다니,iphone_17,1,0,1,weak_negative,True,0.26702765,0.6452575,0.08110228,0.0066125486
807252588,1,어이가없내요  너무실망스럽네요,iphone_17,1,0,0,negative,True,0.45689464,0.44331932,0.09069636,0.009089737
807252588,2,한두푼하는상품도아닌데 막그냥성의없이포장해서 ㅠㅠㅠㅠ,iphone_17,1,0,0,negative,True,0.5153409,0.43422812,0.044189014,0.0062419693
776331124,0,뽁뽁이 하나 없이 박스는 찌그러져 배송 왔는데 심각하네요.. ㅎ,iphone_17,1,1,1,weak_negative,True,0.10721488,0.5515722,0.32099545,0.020217428
791219584,0,뭔 140짜리 폰이 lte 레이턴시가 이모냥.. 이슈있으니 확인하고 구매하세요.,iphone_17,1,0,0,negative,True,0.6222715,0.2632966,0.09352264,0.020909293
848452340,0,배송완료라고 떠서 설레는 마음으로 열었더니 상품을 넣어주지도 않고 배송 보내셨네요 .,iphone_17,1,0,0,negative,True,0.6448929,0.27772546,0.06969538,0.007686309
848452340,1,고가 제품일수록 확인 제대로 하고 넣어주셨으면 좋았을텐데요 ㅠ,iphone_17,1,0,1,weak_negative,True,0.17301083,0.43663016,0.36571613,0.024642976
848452340,2,연휴라 환불도 오래걸리고 담당자 확인도 오래걸린다고 하시고 아쉽네요 .,iphone_17,1,0,1,weak_negative,True,0.11345512,0.6305433,0.22961445,0.026387153
848452340,3,끝까지 환불 처리 제대로 해주시고 다음엔 제대로 확인 좀 해주세요,iphone_17,1,0,0,negative,True,0.5711379,0.30815554,0.1014958,0.01921085
858355513,0,뽁뽁이값 아껴야 성공하나보다 당일 아침에 주문했더니 그날 오후에 와있더라고요,iphone_17,1,0,2,weak_positive,False,0.0978024,0.12741487,0.46992543,0.30485728
858355513,1,리뷰중 부실 포장 이슈가 있어 걱정하긴 했는데 내가 걸릴줄이야!,iphone_17,1,0,2,weak_positive,False,0.098964624,0.38344336,0.4507523,0.06683975
858355513,2,이야 얼마나 빨리 주고 싶으셨으면 한두푼짜리 물건도 아닌것을 박스 테이프에 파손 주의 테이프만 붙이면 뽁뽁이 없어도 장땡인가봐요!,iphone_17,1,0,2,weak_positive,False,0.35065693,0.20634136,0.35438788,0.088613816
858355513,3,쿠팡에서 예전에도 자급제 주문해서 썼다가 만족해서 이번에도 산건데 갈수록 퇴화 하시네요~,iphone_17,1,0,1,weak_negative,True,0.15954192,0.6394969,0.16690467,0.034056462
858355513,4,비용 절감 실천에 앞장서는 선도 기업이세요,iphone_17,1,0,2,weak_positive,False,0.13353847,0.21882063,0.44480714,0.20283374
857200376,0,고가의 휴대폰 포장이 이게 뭡니까?,iphone_17,1,0,0,negative,True,0.7845834,0.15248252,0.05124745,0.011686679
857200376,1,같이 주문한 오빠의 블랙 휴대폰은 보호비닐로 감싸져라도 왔던데 ~ 박스에 취급주의 스티커도 붙여놓았던데 이폰은 작은박스 달랑 취급주의도 없고 부실하기 짝이 없네~~,iphone_17,1,0,0,negative,True,0.4633857,0.37123862,0.15341996,0.011955708
857200376,2,"쓰레기 보냈나 ~~ 
반품할까 생각중 ~~ 
사용할 맛이 안나네 ~~  
판매하는데만 급급하지말자 ~~
돈독만 올라가지고 !",iphone_17,1,0,0,negative,True,0.7110582,0.22855096,0.052547865,0.00784296
852915416,0,26년 2월 25일에 구매했고 26일날 받았습니다,iphone_17,1,1,3,positive,False,0.015355834,0.031025004,0.31402862,0.6395906
852915416,1,근데 음성사서함에 25년꺼가 있는게 전에 누가 사용했던건가요..?,iphone_17,1,1,0,negative,True,0.6521974,0.26261467,0.07579171,0.00939621
852915416,2,찝찝함은 있는데 개통해서 그냥 씁니다,iphone_17,1,1,1,weak_negative,True,0.18897888,0.46008217,0.32876354,0.02217536
852915416,3,다른 분들은 잘 알아보고 사세요ㅠㅠㅠㅠ,iphone_17,1,1,1,weak_negative,True,0.21556582,0.38713172,0.3634683,0.033834264
832485017,0,뽁뽁이 하나없이 집앞에 던져놓고 갑니다 .,iphone_17,1,0,0,negative,True,0.58295035,0.33144355,0.07583902,0.0097670425
868448851,0,"배송빠름
하지만 박스를 얼마나 던져된건지 감도 안옴",iphone_17,1,1,1,weak_negative,True,0.21174812,0.6706921,0.10958267,0.00797712
868448851,1,"나름 고가라고 생각해서 꺼내봤더니
약간 두꺼운 완충제하나로만 포장되어있음
그럴일은 없겠지만 제품 이상있을시
바로 환불하고 재구매는 절대 없음",iphone_17,1,1,0,negative,True,0.64181834,0.28014392,0.07046524,0.007572554
854931987,0,박스에 덩그러니 15만원도 아니고 150만원짜리 에어캡 하나 해주는게 그리 아까운지???????,iphone_17,1,0,0,negative,True,0.7472569,0.19774447,0.046688415,0.00831014
847856843,0,볼륨 높이기/낮추기 버튼이 사용하자마자 고장났습니다,iphone_17,1,0,1,weak_negative,True,0.32769006,0.49681523,0.15713474,0.018359993
857290265,0,샤구랄 이렇게 오는 게 말이 되냐•••!,iphone_17,1,0,1,weak_negative,True,0.26445556,0.31740743,0.31217438,0.10596263
857290265,1,덜렁 이거 하나만 들어가있음,iphone_17,1,0,1,weak_negative,True,0.419188,0.46460912,0.10976652,0.006436333
858190937,0,박스랑 뽁뽁이 값이 160만원이네요,iphone_17,1,1,0,negative,True,0.48250678,0.37858146,0.11861441,0.020297365
858190937,1,박스안에 뽁뽁이만 넣고 배송도 하고 뽁뽁이가 금값보다 비싸네요,iphone_17,1,1,1,weak_negative,True,0.37262133,0.53009677,0.08801474,0.009267155
862838782,0,100만원 넘는 전자기기가 뽁뽁이도 없이 덜렁 상자에 담겨서 왔음.,iphone_17,1,0,1,weak_negative,True,0.20173816,0.6306704,0.15389188,0.013699517
862838782,1,상품 품질에 제대로 직결되는 내용이라서 꼭 남겨야겠다.,iphone_17,1,0,2,weak_positive,False,0.16021065,0.1731815,0.5238839,0.14272399
877334100,0,너무 예쁘고 다 좋은데 테두리에 찍힘,iphone_17,1,1,2,weak_positive,False,0.106874086,0.37185732,0.4910196,0.03024906
877334100,1,카메라 안에 미세먼지도 들어가있고.....,iphone_17,1,1,1,weak_negative,True,0.1714824,0.69839764,0.11733148,0.012788445
877334100,2,교환하면서 더 하자있는거 올 까봐 무서우니 눈가리고 아웅해볼게요...,iphone_17,1,1,0,negative,True,0.64980394,0.2666301,0.07351828,0.010047648
835878000,0,박스 집앞에 도착해서 드는순간 핸드폰 박스가 박스에 부딪히는 소리가 납니다,iphone_17,2,1,1,weak_negative,True,0.18969202,0.60234886,0.1755317,0.03242736
835878000,1,포장 열자마자 저렇게 부실하게 포장이 되어있네요,iphone_17,2,1,0,negative,True,0.5572576,0.3208617,0.112524375,0.009356336
835878000,2,겉에 바람들어간 비닐이라도 포장시 겉돌지않게 테이핑이라고 해주셨다면 좋았을걸 ….,iphone_17,2,1,1,weak_negative,True,0.21839476,0.5353948,0.23091863,0.015291807
835878000,3,그래도 120만원이 넘는 제품인ㄷ 너무 대충오네요,iphone_17,2,1,0,negative,True,0.5312176,0.3816831,0.072394066,0.014705226
835878000,4,택배박스 뜯자마자 너무 불쾌했어요,iphone_17,2,1,0,negative,True,0.4938284,0.3941738,0.09722863,0.014769156
800168698,0,"이번 아이폰 일반형이 스펙상으로는 가성비 좋다해서 구입했는데 
코스메틱 이슈로 3번 교환 마지막 받은것도 약간 하자가 있었지만 계속 시간 낭비 해서 그냥 쓰기로 했습니다 ....",iphone_17,2,1,2,weak_positive,False,0.11107126,0.16595565,0.5813146,0.14165843
800168698,1,외관 하자가 유독 많은 모델인건지 ㅜㅜ 그리고 쿠팡 배송은 포장이 너무 램덤이네여서 참 ...,iphone_17,2,1,1,weak_negative,True,0.30422527,0.5700171,0.10937861,0.016378976
800168698,2,고객센터 문의도 해봤지만 의미 없었습니다 ㅜㅜ,iphone_17,2,1,0,negative,True,0.67601204,0.2019065,0.10646324,0.0156182945
805502872,0,아이폰 박스 안쪽에 시커먼 지문이.. 20년째 여러 아이폰 사용중이지만 이런 경우는 처음이네요,iphone_17,2,0,0,negative,True,0.5157236,0.28909242,0.16831516,0.026868805
771174523,0,13프로 살 때도 한쪽이 찌그러졌는데 이번에도 똑같네요,iphone_17,2,1,2,weak_positive,False,0.047579512,0.2790244,0.58296293,0.09043315
771174523,1,"쿠팡 ㅡㅡ;; 
뽁뽁이로 보호는 제대로 해야죠",iphone_17,2,1,2,weak_positive,False,0.22695866,0.2748857,0.46385983,0.034295794
797173471,0,뽁뽁이 하나도 없이 상자에 아이폰만 딸랑 들어서 던져진채로 문앞에 배송와있네요 ㅡㅡ,iphone_17,2,0,1,weak_negative,True,0.1703178,0.60953766,0.20496568,0.015178858
797173471,1,뽁뽁이라도넣어서 와야대는거 아닌가요?,iphone_17,2,0,0,negative,True,0.7475249,0.19084245,0.053488195,0.008144469
797173471,2,그리고 26일날 온다고 했는데 갑자기 오늘 와있네요;;;;,iphone_17,2,0,1,weak_negative,True,0.334664,0.4527265,0.18757552,0.025034029
871866886,0,유심이 안뽑혀 내일 as갑니다 ㅜㅜ,iphone_17,2,0,0,negative,True,0.4516023,0.42528784,0.1065521,0.016557727
855006915,0,충격방지제 같은거좀 넣어주세요,iphone_17,2,0,0,negative,True,0.49680373,0.35461825,0.1325942,0.01598387
855006915,1,박스안에 폰만 덩그러니 왓네요,iphone_17,2,0,1,weak_negative,True,0.38151985,0.4541088,0.15205799,0.012313274
845107177,0,기존에 사용하던 휴대폰의 배터리 소모가 눈에 띄게 빨라져서 이번에 아이폰17로 기기 변경을 하게 되었습니다.,iphone_17,3,2,3,positive,False,0.011774154,0.019124899,0.26054907,0.7085518
845107177,1,"새 제품인지 여부가 가장 신경 쓰였는데, 초기 설정 과정에서 배터리 사용 기록과 제조 정보를 직접 확인해보니 안심할 수 있었습니다.",iphone_17,3,2,3,positive,False,0.05708084,0.03986622,0.4495302,0.45352268
845107177,2,디자인은 전체적으로 깔끔하고 고급스러운 인상이 강했습니다.,iphone_17,3,2,2,weak_positive,False,0.024676044,0.07342349,0.4861038,0.41579664
